source_id,target_id,source,licence,version
uniprot:Q8SYG2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W1F4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P29774,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8T3U2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGP1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A8JNV4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P08630,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P81924,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P17719,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24314,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V558,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VLJ9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P20354,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A1ZB42,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P13098,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q99323,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q94521,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P48462,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9U4G1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VTM0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P00528,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P29746,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P04052,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VVW3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8T045,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q07171,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VII3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q960Z0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P40945,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VIQ9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VPP5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q7KU24,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q27593,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VZA4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9Y1I2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VT04,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGQ9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P20228,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24418,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q0E8C8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VH39,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24009,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V719,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P00408,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O18408,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P32027,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V521,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V784,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W0M1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W3M3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P52485,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VKD7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P14199,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VWB9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VVA6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VZD2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A0A0B4K692,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9Y0H4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VH07,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P23696,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W056,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P28166,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P56672,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P20905,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VXD9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VFD5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VUV9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P83293,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VZ09,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VH38,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VT90,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P25161,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P54362,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O76324,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P09478,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O76464,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W2X7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P47980,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24046,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VB70,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9NHE5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P07701,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P05812,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8MKL1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P42787,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24266,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q95083,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P07764,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VKJ3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P40139,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P53403,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P58960,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P55824,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P49283,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VYQ5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P14599,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8SY41,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VUT8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W568,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W3E2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8ITC9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P36179,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VX32,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VN91,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VZF4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V559,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VSJ8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P07190,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q23989,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O16129,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VD92,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VJ79,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P36193,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P47949,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VEG6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGB5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O02002,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q94522,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P32866,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P04950,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P09083,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V3C0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VN93,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VCE6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q95SX7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P49858,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGP0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P33450,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9U3V9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VAF7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VI25,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8IN81,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VSC1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9UAS6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGR2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W369,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P35554,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A1ZAY1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V668,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P13238,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q4V5I9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8SWR2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P04359,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q7K486,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O96690,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9GNL3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VW14,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8IPH9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q7JZB4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P10676,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24558,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P56721,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9N2M8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VMA2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P82705,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGH1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q04652,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V9S7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W0M7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VIT0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:D5SHR0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VRN3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VX25,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V637,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:C0HM00,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P22817,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W278,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9Y103,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P30432,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P46867,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P81918,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24169,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VTK2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O76922,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P10334,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q7JYV2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VS05,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O18413,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P54399,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q7K5M0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VN03,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W4P5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W549,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9NFP5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P02515,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P41375,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P14956,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VZD5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q95V55,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V589,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q27272,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VF26,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VRA2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q7YTY6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VTJ4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VVG6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q03334,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VLJ0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9U9P7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q7K1Z5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8MRC9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VDD1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q27294,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VUN3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VSS2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A1Z9E2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VXH9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P08953,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VXE5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A1Z7Z9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P49028,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VR17,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VHR6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V8F3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VKH0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VC94,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V4I1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VXP4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P11536,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q86BL4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9XZH6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P04388,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VEZ3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VVX5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P81919,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VSU7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VV43,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VCP1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VPH0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A8JQ65,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9XZ14,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P48593,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P25439,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P23226,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9Y0A7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O96553,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V3G7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VN25,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A1ZB64,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8T0D4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VAZ3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P14734,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q95RA8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W1M8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGJ5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q94887,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P16378,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P45975,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8IH24,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VL18,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P54366,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VVI9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q95SK3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q04164,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P29503,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9NB04,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VLL3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O76460,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P55841,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VVT9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P20351,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P42279,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A1Z8X3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P12982,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:C4NYP8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W495,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:E1JIB2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9XTN2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W5R8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q09103,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V674,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q94535,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VY28,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VGZ1,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:A1Z9P3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P08928,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VMJ7,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P32865,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VLC0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q960V3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9GYU8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VEB4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VJ33,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24423,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P16621,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P22270,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P41043,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O46200,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V7U0,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P25723,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VR07,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P49762,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8IPK4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9U3W6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8I7C3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q02910,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q94518,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P09087,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8IPM8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P23779,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q07093,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VYG2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VIF6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P14484,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P00417,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V3H2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P41572,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VTZ6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P29327,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9I7K5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VLT5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VJQ5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VTM6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VM71,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VSK9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P18929,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V778,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q86BN8,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P81914,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VRH6,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q24523,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P54351,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W484,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VC57,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V7D2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:O97069,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VVF3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VWQ2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9W1I2,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8IMZ5,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VWE9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P18930,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9V8W3,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:P51592,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q95RJ9,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VQX4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q9VT20,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
uniprot:Q8SXX4,ncbitaxon:7227,uniprot,CC BY 4.0,2024_03
